TEAM_ABBREVIATION	COMMENT
MIL	Milwauke bucks firstround exit vs gsw
	I think critizisms works...
MIL	Doc rivers coach of the year
	Show down with the Celtics, in the playoffs
	NBA- with your agreement to 2k you are allowing them to, 
MIL	Go Milwaukee Bucks Go!! 💚🏀💙🔥🥰
MIL	Do it again!
CHA	It was the hornets calm down. Still first round exit
MIL	WOW
MIL	💚🤍
MIL	👏😎💪🏀
MIL	💚🤍
CHA	That’s crazy!! It’ll still be Heat in 6 come playoffs.
MIL	Love this
	Damian Lillard
MIL	w/ a 38pt lead over the Hornets? 😧
MIL	Chicken dinner baby!!! Go Bucks!!! 🦌🏀💚🦌🏀💚🦌🏀💚
	God I am soooooo glad Dame left Portland
	Edževid Ecko Redžepović popravljaju se Bucksi, dižu se..
	Ante Boban a dobro, Hornetsi...
	May God Bless You
MIL	Congratulations💯💯💯
	8
	I fear no deer in Boston. 😳😤🙅🥳🐏💨🔥
	Hebrews 6:10
	What time is it
SPAM	The illuminati is a secret society that strives to promote spiritual and moral values. It was founded under principles of love, justice, unity, peace, and relief. The illuminati bring together individuals of goodwill, irrespective of their differences … Wyświetl więcej
SPAM	As a way of helping out those facing problems this year, I’ll clear off the bills &amp; debts of anyone who messages me using the phrase “support me”
	WEMBY IS FUTURE🤘🏼🐂
MIL	Greetings,
SPAM	747! LEGIT ONLINE BETTING SITE! ✅
SPAM	TOO MANY DIFFICULTIES AND CHALLENGES THIS NEW YEAR I'II SUPPORT FIVE INDIVIDUALS WITH 5 GRANTS WHO INBOX ME USING THE WORD “ALIVE “ LET SPREAD HUMANITY STAY BLESSED 😇
MIL	Dametime😍
SPAM	Herpes CURE🌱❤️
SPAM	ICE RAW - BANDO (Official Video)
SPAM	𝑩𝑬 𝑨𝑴𝑶𝑵𝑮 𝑻𝑯𝑬 𝑭𝑰𝑹𝑺𝑻  5 𝑷𝑬𝑶𝑷𝑳𝑬 𝑻𝑶 𝑴𝑨𝑲𝑬 $10𝑲 𝑶𝑽𝑬𝑹𝑵𝑰𝑮𝑯𝑻
MIL	Wow
MIL	Milwaukee
	Pacers in 5
MIL	Congratulations 🎉🎈🍾
	YEAH YOU NOTICE THERE IS NOTHING HERE ON THE PISTON AND KNICKS GAME WHAT HAPPENED LAST NIGHT SHOULD BE NO SURPRISED THE NBA REF HAVE BEEN CORRUPT FOR YEARS NOW AND IF ANY OF YOUR REFS WOULD LIKE TO START A CONVERSATION LET DO IT . HERES THE PROBLEMS WI… Wyświetl więcej
	The Damn
	Wassup champ….It’s a brand new day and the grind never stops 🛑 … HMU ASAP I’ve got a project which you’d love to hear about .  Stay blessed ✊
SPAM	I'm looking to support someone who's facing a challenge this month, and needs a little extra help. If you're in a tough spot, just send me a message with the word 'FAITH' and I'll see what I can do
	Portland Trail Blazers vs Miami Heat LIVE
	Where's dames haters now
MIL	Fear the Deer 🦌 bucks in 6
	Rico DeMeo let the good times roll!!
