TEAM_ABBREVIATION	COMMENT
	Rose Wilson bucks in 5
	Rose Wilson in 6? They might sweep!
ATL	Solid team. Only 7 games back of 500
	📣 Joe M. Let's secure the W next time Goo C's
BOS	Cels started their playoff run early I see 😭
BOS	The Celtics made folks who bet on ATL happy. Not saying they tanked the game but it was a gift. 😝
	BOTH TEAM WAS IN PLAYOFF MODE
ATL	Great job Dre.  He was clutch from free throws to the last shot.  Go Hawks!
	Boston Celtics Vs Atlanta Hawks
ATL	Hawks superbowl
	yo mr.hunter, thats not a brave shot,it was a bad shot. it only look good bcoz it went in.. 😬😁
	Shempre may lalait na naman sa Boston dyan🤣
	Pats vs falcons
BOS	Bounce back boston celtics🍀💚🫡
	where the tatum for mvp guys at?
	28-3 is the only thing that should've matter, but oh well.
	pag kulilat kalaban hirap manalo boston
ATL	I wish Hunter could average this
BOS	The defending regular season champs Boston Celtics just blew a 30 point lead as a tribute to Sam Hauser! 🍀😤😩😭💀🤣
ATL	Came from Charlottesville VA University good job keeping on moving on💯💙💯💙
BOS	Boston doing what they do best except it's not play-offs yet. Choking. 🤣30 points up what the!
ATL	He looks like the son of Shawn Kemp!
ATL	De'Andre Hunter was gunning for Boston Celtics
BOS	How in the world do you give up a 30 point lead? unreal
BOS	Am diehard celtics fan but d way Tatum n brown having d ball on crucial minutes is disastrous to d team with their ball handling n way of dribbling
BOS	Celtics lose, another win for NBA fans
	The sicily group are very much alive
BOS	Boston is already lock in they are chilling
ATL	Great game
	Ndi na mahalaga sa boston yan kht matalo pa
	Parokya Ni Edgar really?it hurts 30 points ahead and loss ny 2?cant sleep.hahaha.
	Pippen’s son
	Kwanda Bokolo KB this one was a classic bru I could not believe it .but Celtics was to relaxed after a big 30 point lead .
	nakaka iyak yon HAHAHA partida wala pa si Trae 😆
	Celtics doing Tatum things and I love it 😁
	Baligya
	Did anybody legit watch this?
ATL	Yay 😀
ATL	‼️
	Dave Lopez lakas nmn ng idol mo
	🤣
BOS	Celtics getting into playoff mode.
ATL	Unbelievable
	Mabuti payong Atlanta naka ahon sa tambakol pero yong 52points Hindi manlanh magawang maibaba kahit sa kalahati manlng hahahaha may ksama pang 9 attempt sa 3points na kahit isa wlang pumasok tapus 4points pang Hindi mabura ng NBA player na tinatwag na supperstar Haha haha tapus may slide pang highlight
	Poor Boston Celtics Losing By Two Oof! 😵
	Denzel Matthews
	👀
	Mikey Yeah Buddy
	Brandon Johnson
	Tan Nguyen
	🔥
	🗑️🚮
	🤣🤣
	Teddy Ydhaprtma
BOS	i dont think they gaf look at the récords Boston almost at 60 wins i know Boston was up 30 But Boston already in the playoffs 🤣🤣💯
BOS	Celtics in shambles 🤭😈
ATL	Nice Game
BOS	Never bet on the Celtics BASURA! 🗑️😂😂😂🥴
BOS	Boston Celtics didn't play all their starters,they tested a couple of them, they already have the eastern conference all ready rap up, and needs to get ready for the playoffs......Go Celtics ....
ATL	Waaaaaooooooh two points 🔥
ATL	What a comeback..
ATL	D-Hunt💪
BOS	WHAT A CHOKE!!!!
	𝐏𝐑𝐈𝐌𝐄 𝐎𝐏𝐓𝐈𝐎𝐍 𝐍𝐀𝐎𝐀 𝐀𝐈𝐑𝐃𝐑𝐎𝐏 
	MONEY GAME at NBA
ATL	Nice
	Sayang 2pts lang sila natalo ang boston kongg ganun ganito kalakas sila mahirap matalo,,,
	Dennis Rodman look-a-like
BOS	Lol
	it looks like derrick rose
	Mohab Mostafa عيط وسمعني جمال عياطك
SPAM	The world is rotten and people don't mind, we aren´t here to enjoy or have fun, this life is a proof. It´s incredible, no matter how difficult the situation gets, almost no one wants to obey GOD - JESUS CHRIST and TRULY do his will (far away from relig… Wyświetl więcej
BOS	U can't be world champ the way you blew a 30-pt lead. NBA games are played &amp;decided in 4 quarters. U don't win in the 1st two then relax in the 3rd &amp;4th. This has been the team's history.
SPAM	"IM Paying 6Grands For The First 8 People To Message Me With ""FAITH”Cause"
	He look like Wesley snipes in that Kevin hart Netflix joint
	They lost to the Atlanta Warriors?
BOS	And people say that’s the best team in the NBA??? ☠️🤣🤡
ATL	De'Andre Hunter
	You can call it Deandre Curry no Deandre Hunter, Hunter it's look like Curry
	Its really upset
	how you be down by 1 and shoot a fadeaway three at crunch time 🤦🏽‍♂️
SPAM	I’m Paying Off Debts of the First 5 People To Hit me up  with “Faith” 🇺🇸 💰
BOS	Jaylen Brown is a sore loser, Boston not making the Finals
SPAM	"Gifting 5 grands to the first five people to hit me up ""GOOD GOD "" Y'all stay blessed"
