TEAM_ABBREVIATION	COMMENT
CHI	Bulls too much ISO plays,, Billy Donovan so in love with ISO plays...
SPAM	The Illuminati bring together individuals of goodwill and goodwill, regardless of their differences and backgrounds, and ensure that these good men become better in society.  This is the fellowship's main objective is to ensure that all of these indivi… Wyświetl więcej
CHI	They should've won also yesterday. Refs selling games
CHI	Chicago flop😂💔
	wow
CHI	Bad loss by the Bulls we had it thru the middle of the third quarter.... Failure on Our Coach... Billy Donovan... We ended the game with 2 time outs left losing by 10... 🤔🤔🤔🤔🤔🤔
CHI	Very saddening lost to my Bulls...but losing to DP is...
CHI	I've got $40k riding on them to win th' 'chip this season!!  🤑
CHI	The Bulls are just awful to watch.
	Wtf hahahaha
	Taylor McLellan i guess the wizards are them now
SPAM	Things are tough especially this time of the year so l'm gifting 5 grands to the first 10 people to message me with
SPAM	"Things are kinda tough at especially this time of the year so I'm gifting 5 grands to the first 10 people to message me with ""TOUGH"" let's spread love and end inhumanity ❤️"
	NBA Fans Express Frustration Over Tyrese Maxey's Solo Effort in 76ers' Loss to Jayson Tatum's Celtics
	Noel RD Jummm difícil q Bulls le gane a Cavs mañana 😅
CHI	Shitcago should be ashamed of themselves
SPAM	In the spirit of giving back, I will be Paying 5 Grand to the first 7 people to message me “STRUGGLING” 🕊️❤️
	Damn...😄
CHI	Cuz the bulls don't know how to score 3 pointers
DET	Free Cade!
	Una kk los Chicagos.
DET	9-49 is crazy work 🤣
DET	Boooo!!! Still trash single digit wins
CHI	Another Reinsdorf team making a fool of themselves..... imagine that. I miss the days where Chi teams weren't all poverty.
	Chambalero abnormal day plok
DET	Hawks fans thank the Pistons
SPAM	𝑩𝑬 𝑨𝑴𝑶𝑵𝑮 𝑻𝑯𝑬 𝑭𝑰𝑹𝑺𝑻  5 𝑷𝑬𝑶𝑷𝑳𝑬 𝑻𝑶 𝑴𝑨𝑲𝑬 $10𝑲 𝑶𝑽𝑬𝑹𝑵𝑰𝑮𝑯𝑻
