TEAM_ABBREVIATION	COMMENT
	That’s some bad shooting
	another good news😇
LAC	Dude will never smile 😭
LAC	Comeback after being blown out in the first.
	Basketball played at both ends 🔥
	Where's the Old? 😁💯
	This is a basketball when both teams have defence. 🙂
	What is this sorcery? Lol that’s gotta be the first game where no one got over 90 all year lol Josh Marshall
	Josh I didn’t watch but I wonder if it was due to defense or horrid shot making lol
	Best in the World
	Its a matter of time game will reach 200+ points
	The claw moves
LAC	Great job
MIN	Ha ha..they(t'wolves)called them old
	Just remember: I'm a fun guy. Heeeunhhh huiuehhh- Translation in Google=Laughs
	the i.prone😂✌
LAC	Who are you? I'm kaway lenard
LAC	He was the Karati Kid before
LAC	Best team in all LA
	When they playing the 2nd half?
LAC	Good job
LAC	Clippers will get to Western Conference final
	Los Angeles Clippers Vs Minnesota Timberwolves
MIN	Everyone outside of Minnesota knows they’re a joke come playoff time.
	Belive it or not bro smiling rn 🤣
LAC	Revenge game for the clips
LAC	Good Win For The Clippers Thanks To Kawhi Leonard's 32 Point Performance
SPAM	Imma be giving out 5 Grand to the first 7 People to HMU “FAITH” Cus i feel some people Going Though hard times, Y’all stay Blessed
LAC	the old guys finally managed a win.
LAC	Congratulations Clippers 🏆🏀
	Wow, low score!!!Nowadays, this is not very common.
LAC	His Determined to win this year chip.. Go get that Boii!! #KawhiNot?
	Stephanie McIntosh
	🔥🔥🔥🔥
	Low scoring game. Defense on both sides was on point.
LAC	Harden offered up a playoff preview 😂
	Scott Kruitbosch you just mad
SPAM	Brandon Rankin about what? You’re just repeating a trite and hollow phrase as if he’s family for inexplicable reasons
LAC	Klaw out did the young man that called old 🤣  . Edward's is good but has along way to go to be on klaw level .
SPAM	THIS IS MY WAY OF HELPING OUT THOSE FACING CHALLENGES THIS MONTH,I’ll SUPPORT SEVEN INDIVIDUALS WITH 6 GRANDS WHO WRITES TO ME USING THE PHRASE “ALIVE ”
SPAM	I’M FUNDING 5 GRAND TO
LAC	PG13 already in Playoff Form 💪🏻🔥
LAC	Kawhi Leonard
LAC	Celtics 82p half time🥵, Clipper 89p full time😆
	faakin personal calling me old 🦾
LAC	Nice win.
LAC	The Klaw
