TEAM_ABBREVIATION	COMMENT
	Another good game for klay but the NBA keep snobing him
GSW	Congrats warriors go the champion
GSW	Congratulations Warriors for not giving up the 10th spot woohh 💀
GSW	Grate game congratulations .
GSW	Great win . Team threes
GSW	Time for Steph other teammates to do their part. He has carried the team most of the season. They are wearing him out. Basketball is a team sport not an individual sport. Love ❤️ me some Step Curry. Let’s go Warriors ‼️
GSW	Klay Thompson had a great game.. Need to acknowledge his performance.. 💪🏻🏀
GSW	Klay has been so great the last few games, hope he keep on delivring performances like this for the postseason!
	Good luck and hello to all
LAL	Anthony Davis didn't play!! Lebron 33 points 11 Assists, you 23 points 8 Assists , what is the greatest feat…..
LAL	Great game Lakers. The Lakers are the best
LAL	Congratulations LEBRON JAMES, A Awesome Game!!
GSW	Good luck 👍🏾
GSW	Glad to see Klay finding his rhythm.
GSW	I’m still not convince they can win against a complete lakers team specially with AD and Vando playing..
GSW	continues win of the last 3 games will change the place of the 7,8,9 seed
GSW	Oh yeah YoHooo!! 🎉🎉🎉 hey u sTeph dude😅 you're hands are burning right now oh my goodness😎😅 you need my dude (Draymond Green) in your play so that my San Francisco Town😍🙏 will getting alive oh come on😁✌
GSW	He is amazing  congrats steph God bless him
GSW	But steph and the warriors r washed and stephs legacy is over cuz of draymond 😂🤭☠️
LAL	Goodbye lakers for the play off
GSW	Yeah my team warriors congrats gsw👏👏👏💪💪💪
GSW	Great win. But looking at the stats on this post, seeing Lebron still putting up 30 points is remarkable.🙆‍♂️
GSW	Give Some Love to Captain Klay for his
GSW	Green and klay keep this up and we definitely have a chance . Now winning a chip not happening we have no bench of old
GSW	He works hard. Great team💯💯💯
GSW	Awesome game way to go Warriors
LAL	The Lakers needed 40 or more free throws to beat the Warriors
GSW	Was a nice game. Loved it.
GSW	Thank you Klay for the win..  go warriors to the 8 seed
GSW	Still this 2 teams.facing each other in play in..
GSW	Let’s Go Warriors
GSW	let's go Warriors!! You can do this!!
GSW	Great win!!!
GSW	Great game!!  Go Warrior's ❤️
LAL	Nearly crucial game Lakers always doiñg big dramà big issue look Lakers vs Minnesotà Lebron absent this game more value then làkers vs gsw A D absent how situation Lakers team now ,lebron said no more wasting time ,why Pelincà did not confirm this  lebron and AD big dramà  theñ Ham no have Expirience this crucial game ,big 4 people cancer Lakers  team, how to deserve championship ,Zero performance every season team owner lost big dollar
GSW	The world is so silent hahaha. Now, it's proven and tested warriors is far greater than lakers.
	laker vs refs congratulation refs
LAL	AD is a big loss for them. If AD is healthy, maybe GSW &amp; Lakers will give us a good fight. Lakers is underman and Coach Steve Kerr know that.
GSW	What a great day. Warriors win and Lakers losses.🤣🤣🤣
LAL	Sleep well lakers😂
	The Splash team Warriors!!🥰🧐
	CONGRATULATIONS to both teams for an exciting game though Davis was absent. Let's enjoy watching James and Curry while they're still playing.
	😘 sotroy zi papay 😂🤣
GSW	Congratulations to all GSW fans! 💙💛
GSW	Thank you GSW for winning the 10th place in west 😅
GSW	Lakers without AD. Easy win 😅
GSW	Warriors 🤩🤩🤩🤩 Great win 👍👍
GSW	they need to win all their remaining four games.
	It was a good game fasho 🤑
LAL	it's ok, Lakers are still strong. Lakers all the way.  Let's Go Lakers. Lakernation.
	Battle for 10th seed
	Love how NBA playoffs don't announce who is starting until 1 hour before tipoff...every team every player is Game time decision anymore
	they can win with injured team and with refs help 🤣🤣🤣 greates shooter sometimes
	My favorite player in that order right there I’m not gone miss a shot not even go to the bathroom 😆 fr fr I can’t miss a chance to see Steph Curry in action
	Nice one dubs..keep on winning 
GSW	GSW win
LAL	LeBron can't get past Steph yet some of y'all believe he's better than Jordan! 🤣
GSW	Steph is the side kick, while getting double teamed, and faceguarded, still being 77%fg, 100% from 3 near triple double, +13 and 1 TO... I'm just 32mins. aight, yall.. lol
	Ref try to be fair in the regular season matches.🤭
	Warriors need to rematch when Anthony Davis is actually playing. And Curry will need to pop off in that game. Will be a very interesting game to watch.
GSW	To a record night for the warriors to overcome the Lakers no shot they go any further than Lakers
GSW	Go warriors...........................⛹️⛹️⛹️
GSW	Congratulations my gsw team
GSW	Congratulations to the Golden State Warriors Warriors 🏀 team 😄🏀
	Lakers need AD role. So we know who's the bigger lakers role so far.
GSW	Congrats idol
GSW	LeBron James is too busy making friends with Draymond and yet he never mind getting beat by warriors because his close to them. That's why Jordan is the GOAT by far. Lebron is not competitive no killer instinct.
GSW	Congratulations 👏 👏 👏 Warriors
GSW	🎯🎯💯💯🔥🔥😍 congratulations Warriors!!!
GSW	Congrats on securing 10th spot.
GSW	Let’s Go Warriors
GSW	Congrats GSW
GSW	Congratulations gsw
GSW	a blow out game? why is warriors opponent so weak? 😂😂
	Thank U Lord 4d grace of WIN,  Godbless Warriors more power.  To God be the GLORY.
	Gold Blooded Warriors 
GSW	Golden state  is not a good match up for lakers trust me AD was playing  last nite golden calf  would  have loss
GSW	A warrior home game is the worst thing they can do.
GSW	Why are all warriors fans acting like they won 2024 championship??
LAL	All these lakers vs refs comments 🤣🤣🤣🤣
GSW	It's a shame our goats are getting old☹️
	Nobody wants to have to see the Lakers or the Warriors in a 7-game series.
LAL	The media acts like Anthony davis isn't the best player on the lakers.
	Nuggets are still 15-0 against these two clowns since early 2022
	They both barely make the playoffs
GSW	Congrats gsw
GSW	Curry is the GOAT of this era 🐐❤️
GSW	Go Warriors!!
LAL	What a Game!! 👏👏
GSW	Only if AD played lebron carried the team warriors always getting lucky
GSW	The true is: Curry is better than Lebron
	Warriors loss in play-in versus Lakers,and that's the reality,mark my words,😂
GSW	Congrats warriors nice win 👍
	Fr these games more exciting then Jokic whole career
GSW	Let's go Warriors!😎👏🏽👏🏽👏🏽
LAL	Lebron and lakers just gave this win for the Warriors.
GSW	Great game
GSW	Congratulations keep the momentum on
LAL	Great game lebron 33pts 11ast still dominating the league 💯💯
	nice win refs congrats
LAL	Lakers vs. Ref..thats the game today...
	🤐
GSW	💙💛💙💛💙
GSW	Congratulations Warriors.
GSW	Needed Klay to have almost his best game of the year and AD to sit out lol
GSW	Go golden state warriors
GSW	Congrats team!!
GSW	❤️❤️❤️
GSW	gsw for the title
GSW	Congrats gsw .
GSW	GOO Steph! Go Warriors!
	I can hear Kendrick Perkins breathing heavy already 😅
	Hambog lebron..kobe its relax .haahah
LAL	And Without AD? You know warriors are getting eliminated in first round if they make playoffs
LAL	It takes a team to win. Lebron is not a team
LAL	So what? If Lebron wants, he hit 9 / 9. In his age.
GSW	A WAY TO GO STEPH AND WARRIORS
GSW	Go Warriors💙💛🏀
GSW	Greatest Shooter SC30 💛💙
GSW	THANK YOU GOLDEN STATE WARRIORS.
GSW	MVP MVP MVP Curry ❤️❤️❤️❤️❤️
LAL	No ad okay they don't win all the time with Lakers come be real stop playing with it Lakers all ways good gameb
	Proud of my team
GSW	Let's go steph 🔥 🔥 🔥
GSW	Good job
	CHEF always insane, what a performance Again !
GSW	Warriors is going NOWHERE. No ANTHONY DAVIS &amp; GREEN shooting almost 75% from Downtown is the only reason they won 😂😂😂😂
	Both these teams wont make it in the playoffs why bother? 
	GOAT players are MICHAEL JORDAN,LEBRON JAMES,KYRIE IRVING,LUCA DONCIC,JAYSON TATUM,GIANNIS ANTETOUKOMPO,KAWHAI LEONARD AND DONOVAN MICHELLE.👑💪🏀🏆❤️
GSW	Let's go warriors 😁
GSW	Congrats Warriors 👏👏👏
	NBA is awarding mediocre
GSW	Go Warriors Go
	i love seeing lakers fans cry, without refereeing help lakers is nothing 😪🤣🤣
GSW	WAY TOO GO GOLDEN STATE WARRIORS 💙💛💙💛💙💛💙💛💙💛💙💛🏀🏀🏀
	Oh yeah last two games one or both of the best players were not active on the Lakers
GSW	Warriors last 8 games been so intense, they've really stepped up...everyone should be worried 😯  🤞
LAL	Lakers don't give up..Bronny is coming!!
LAL	Are the Lakers still in
	Lakers 45 wins wariors 44 win.
GSW	Congratulations my own self Golden State Warriors. We are getting there.
LAL	without AD &amp; a BIG Help from REFS to Win, LMAO
GSW	i can see warriors going further than the lakers this season lol
GSW	What a great day👏👏😂😂👏👏
GSW	Warriors beating Lakers once again.
GSW	Congrat to Warriors fans 👍👏.
GSW	Let's go steph (good times) curry!!
GSW	Fans acting like gsw just won a championship 🏆. SMH
GSW	Nice W 😁 Dapat lang din, considering AD was out
GSW	Go warrior ❤️🙏🙏
GSW	What a Lucky win👏👏
GSW	So the Warriors are that good
	Nahhhh.. Lets see on final battle in PLAY IN TOURNAMENT 💜💛
GSW	gsw is the scariest team in the play in
	Lol with the way gsw shot 3s, no way they were gonna lose
	And the walkout king is crying baby q🤣🤣
LAL	What happened to the goat lebron and the lakers 🤔 😆😂😆😂😆😂😆😂
GSW	Congrats Warrior Team 🏀🔥
GSW	Incredible basketball 🏀💪🏿 guys 💯
GSW	Lebron defeated again by curry ,
GSW	Congratulations
	Warriors vs Lakers battles becomes better than playoffs games
	PLay in magkakaaLaman.
	Lakers are 9th place still
	LeBum LeFlop The Greatest Clown of All Time
	Believe me. Without Russell sacrifices the Clippers would be below the 4th spot. Thank him for everything and remember him for everything.
	What a great day it is
LAL	Pulling down LAL to not enter the playoffs🤣🤣
	They played their hearts out.
	Refs were like ray Charles for the Lakers
GSW	Go Warriors
LAL	Wth lakers 🤣
LAL	Laker's only win on warriors are a lucky one point overtime win. Lebron can't beat steph and the warriors in a play in match
	Battle for the 9th seed 😂
	Good man from
GSW	Klay thompson is starting to be klay again good job warriors
GSW	Steph Curry beat Lakers
	If only AD was there lakers would of get it done easily
	He should stick to that,    because Good Times ain't it
GSW	Nice one there,let's go Warriors....
	And Draymond hits 5 threes!!
	Favored By God!!!
GSW	That's all he does plus if he don't score he not a factor show us point guard not a ball chucker.
LAL	only lebron the best king of loss in nba
LAL	Without Anthony Davis..
GSW	💪💪
GSW	see you in play in 🔥🤗
GSW	Totally Awesome!!❤️💐❤️💐❤️💐❤️💐❤️
GSW	The Golden State Refarriors balled out tonight
GSW	Golden State is Bussin it
	He's one of the good guys keep it going
LAL	Lebron still did the most
GSW	Awesome game
	Lakers is juist not to be taken seriously
GSW	Steph reminding Lebron who's The G.O.A.T and who isn't.
LAL	No AD and Bron was still
	battle of the referees
GSW	That’s our Steph
GSW	🔥🙌🏾
GSW	Curry, the best.
GSW	Congratulations GWS 🙏🙏🙏👏👏👏
GSW	Why curry on the picture he's only 23 points than Thompson got 27😆
GSW	Good guys won
LAL	Lets end the Bron era
	Fighting for 8th spot
LAL	LeBron James can't even beat Curry then why there's a debate between him and Jordan? He can't even beat Steph?????
GSW	Way to go Warriors. Can't wait for you to eliminate the Fakers and LeFlop in the play in. Go Steph.
GSW	Golden State Warriors Vs Los Angeles Lakers
	Warriors luv winning in LA
	Where was Lebum
	Draft Caitlin Clark to play in nba
	Awesome Game...keep it up guys!!
	No defense for 26 3points
	Go the Warriors lol
	That 3rd qtr rest last 3min for lebron is suicide i understand his 39 but without AD he should play the whole 2nd half no AR, Lebron and Hachimura in the last 3min of the 3rd qtr and 5 on the floor looks like dont know what to do 🤣🤣🤣🤣🤣
	The warriors wins.
LAL	What happened to the goat wannabe!
	tpos laglag s Lakers s play in hahahaha.
GSW	Yeeeeah!!!! Cx Curry!!!
	Davis lng pag,asa ng lakers kpag wla si AD sure win na GSW nyan
	I got my jersey . 😁
LAL	Bounce Back Lakers 😭
GSW	congratulations 🎊
GSW	Go curry
GSW	Curry best player at all times,my favorite player
LAL	Mmm, do you think the Lakers might have a problem in defense?
GSW	Steph owns LeBron 😂😂😂
GSW	Warriors for life
GSW	Congratulations
	100% 3 points FG from Chef curry 🧑‍🍳
	6/6 on 3s, he was in 🔥
	🫣
GSW	The only 🐐 goat Steph CURRY
GSW	Go ahead Steph
GSW	Come on! Warriors
GSW	GOOD JOB 🏀🏀🏀✌️👍
LAL	where is the goat?
GSW	Curry greater than leflop
GSW	Good luck warriors
	Hina Ng score kings jamas 33
	Ryan Ligad makapoy Natan c king jamas pre
	Robinson Samson Wala si dives ginawa nanya lahat par
	Ryan Ligad lante Antoy agawa nen dives pre? Injured amo?
GSW	Keep it up to #8 GS❤❤❤👏👏👏🙏🙏🙏
GSW	Go Golden State
GSW	Oldies but goodies
GSW	The splash brothers are back !!!!
LAL	No Davis. No defense.
GSW	Warriors won, Lakers lost.
	Bandwagon Bronsexuals excuses in coming... 😂😆
	My boy ain’t playing with you all.
	Who cares, both of these times irrelevant and bad.
	Just got lucky!
	1st round EXIT for sure..
	Yall dont have  to post something every day.. especially 20 points. Cmon man..
	Nice refs
	Jesus saves!
GSW	Love My WAAARRRIORRRSSS!!!!!!!!!!🏀💙💛🏀🏀🏀🏀🏀🏀
	Weak cheaters to many bad fouls called again my Lakers greatest franchise ever chowwww
	2023-2024 NBA world champion The golden states Warriors FMVP King Jonathan kuminga Mark my word!!
GSW	Congratulations
GSW	This Play In Tournament
GSW	Wheres klay🤣🤣🤣🤣🤣
	Yet they’re still trailing the lakers. 😂 retirement coming soon for Steph.
	Once again double digits for the king but no dub 🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂
	For top8
GSW	Congratulations
GSW	Congratulations 🎊
GSW	Congrats
	6 triple no miss guys
GSW	Nice game play
	No one walked out?
	You gonna have to do that again in a week
GSW	Warriors4life💥💯
GSW	Congrats
GSW	Happy for Klay.
GSW	The 3PKing 👑
GSW	Congrats
LAL	Lakers badly needed AD to win.
LAL	Great win. LA did not have Davis. Trayce Davis's defence left much to be desired. Need to position at the right place. Offence is ok. Take a cue from Green. They should have shown this intensity at the half way mark.
	That's good 💯
	Keep on going 🎊♥️🌹
	Fantastic Game awesome 3 Pointers Congratulations 👏🏀🏆
	How about Draymond’s five? Crazy.
	He'll ya
	Its a must win for them. Lucky theres no AD or they have no chance
	What can you say bruno?
	good game
	haja purok 10 padin
	Nganga si bron
	Good luck
	My son
	What a match!
GSW	Great game last night Congratulations Warrior's
GSW	Steph gonna be steph
GSW	Yes yes yes
	Wow, chef really cooked ma guy
	For the ones talking about old age ....guess what, if you keep LIVING, you will get OLD TOO!!! 🙄
	I new you guys could do it. All my great heroes.
	still 10th seed lol
	1st
	I knew GS would not allow the opportunity to make easy points at the expense of one of the worst teams in the NBA pass !
GSW	Congratulations 🎊
LAL	A loss in your own court is a biggest disappointment #Emberesment
	"But,but,but,but ""LeGOAT"" has no help, never. If the Lakers win he carrys the team ALONE. If they lose he has no help........ #LECLOWN"
	1975 nba champions
	Nonono, that's gsw have? Still nothing if they went play in or play off, the other team will knockdown the gsw😜😜😜😜👎👎👎👎👎👎👎👎👎👎
	Lovely. Next will be against low seeded Trailblaizers tomorrow. Go Warriors!!!
	... żenada, to żeście się popisali po raz kolejny, niestety 😡
GSW	God bless you Steph Curry!! 😇🙏
GSW	Congrats
	Great game warriors
GSW	the warriors are a totally different team when playoffs begin... they smell blood, they gonna go with the kill.
LAL	I hope the Lakers got bounced of the play offs , that this point they don’t deserve to be in it
	Dray Shot that 3 Ball well Tonight
LAL	The League figured out a way to keep LBJ relevant in the playoffs.
GSW	Congratulations my WARRIORS team 👏👏👏
GSW	Hell yeah 👍
	Good game
GSW	Congrats warriors for not cry again
	Lol alot of quiet Laker fans all of sudden 🤣 😂 😅...Lakers better hope they don't get the Nuggets first rd, cause we all know Denver is LA daddy nowadays 😂 🤣
	Play in s7cks
	Battle for the 10th seed
	Curry leads 3pt attack making 6-6 3’s the team makes 26-41 3’s ☄️☄️☄️ 63% Warriors win season series 3-1
	Bro draymond won this game for them lol.   Not many teams beating ga if draymond Poppin off 5-5 from deep
	Suisiksiidkdidjjidjwhwjuwiwvbwuiwiwi
GSW	Road to 8seed💪💪💪🙏🙏🙏
GSW	They win but but but but let me see the standing🤣🤣🤣🤣🤣🤣🤣
	Where's the king?king of drama 😭
LAL	Lebron is my player but at this point he gotta retire already 💯🥴😅
	The most unforgettable game for me!
SPAM	Things are kinda tough atm especially this time of the year so l’m gifting 5 grand to the first 10 people to message me with “ASSIST” let’s spread love and end inhumanity.
	ownossss
	Raining 3's
	Matthew 16:26 NIV
	Amazing
GSW	Way too much Golden State meat riding 🤦🏾‍♂️🤦🏾‍♂️.... Glaze nation
GSW	Congratulations 👏🎉
	Congrats Philippines
	Cry and Cry Lose Angeles Lakers Bronsexuals
	Like I said, don't count those Warriors out just yet.
	Is it $1m a shot yet? Keep screaming until then
	I’m new here….Great win
	Curry’s game stats look like Nikola Yokics  Halftime stats. 😑 🤷🏾 🏀
SPAM	https://youtube.com/shorts/gC1NEfvHCbc?si=wS54wn8sM5mMhnxc
	Eliminate the Lakers too sick of this BS
SPAM	https://youtu.be/EYOu5ha0SNA?si=qV3HuNmCPnohSMEW
	Pepe Orozco
	Klyde San Juan
	Laura C Castro
	Elijah Yann Alate
	Christophe Samuel
	Dray Jr Hines Stevie Grindtime Brightmo Jack 🔥🔥🔥🥱
	Rakell Oliver LilMan Edwards Moe Ford 👀👀
	Al Moralde
GSW	😊🎉👏🏻👏🏻
	Zeke Blanc
	Ken Aro
	張軒譯
	🥳
GSW	🥱🤷👏
	Enjoy Rmbj losing every game
	Seyer R Dyeep
	Jomel Doqueza Surbano
	🤪🤪🤪
	Inn Rhas Aamen
	🤷🏿‍♂️
	Jesus Lugo
	😜
	Mohamme D. Eppie II Norhamida Dimangadap Eppie
	🥴😂😂
	😃
	Kennis Jones
	Josué Dioka
	Freitez Ivan
	🤧
	Mac de Lara
	🔥🔥🔥🔥
	Michael Escobar
	DeArise Duncan
GSW	💙💙💛💛
	Mario Ilo
GSW	❤️☺️
GSW	😎
	Gerald Boyakins
	Brian Mthethwa
	Romain Brébion
	Al Moralde
	Gerarde Remyv Shanks
	Gab-Ian Legarte
	😮‍💨
	😁👀
	Ja M Es
	Marshmallows Era! 🤣 Missing the Detroit Bad Boys! 💪😎
	Dave Lingatong
	Richard Sinibagiwe
	🤷🏻
	Al Moralde
	Al Moralde
	🫠😂
	Al Moralde
	Fourseven Loot
	👏👏👏👏👏👏
	Ashley Machiels
	🔥
GSW	❤️❤️❤️
	☝️
	🔥
GSW	❤️👏
GSW	💪💪💪💪💪💪
GSW	💙🔥#30🔥💙
GSW	❤️❤️❤️❤️
	😎😎😎😎
	💯💪🏾🔥
	👏🏿👏🏿👏🏿
	👍🏾
	🥳🥳🥳
	💪🏻💪🏻💪🏻💪🏻💪🏻
GSW	💙💛💙💛🙌
GSW	😍❤😊
GSW	🔥
