TEAM_ABBREVIATION	COMMENT
	Raiden Castle 
	Mohamed El Amine says the person crying about my comment.
	Raiden Castle
	Raiden Castle lakers will beat the GSW this time.
LAL	D'angelo russel brand
LAL	Just in time Dlo..
LAL	Good luck 🍀
LAL	Great job by D'Angelo Russell and the Lakers for securing the win against the Raptors! Russell's impressive clutch performance from beyond the arc definitely played a huge role in their victory. And let's not forget the strong performances by Anthony Davis and RJ Barrett as well. Looking forward to more exciting games like this! #LakeShow #NBA
LAL	Lakers are still getting swept by Denver in the first round 😂😂😂
LAL	Let's go Lakers. Just keep winning until 7 or 8 Seed if it happens
LAL	All lakers players r clutch against a terrible team ....
LAL	So wait he did this with lebron on the court imagine that I thought he could play with lebron again lbj don’t affect u bro g aggressive and make shots
LAL	Wow one good game from this clown dlo
	Nathan Moore DLO is not a clown. why you said that.
	💀
	So many help for levrin
LAL	Lakers beat a lottery team, Lebum about to celebrate with Diddy.
LAL	Lebron sunshine
	I’m finding 3GRAND to first 4 🇺🇸 citizens to hit me up with “GOD DID” stay bless🕊
LAL	congrats Lakers 💪💪💪
LAL	Let’s go LAL
LAL	Congrats Lakers 💐
LAL	Desperation win trying to get in the play inn
LAL	Nice one purple and gold 💪🔥
LAL	That was no game from the beginning,He's nothing His whole career,He ain't no big boy
LAL	Awesome 👏 congratulations 🎉🍾🎊🎈
LAL	Congrats lakers
LAL	Congrats Lakers 🏀👑
LAL	Good job
	Count me in
LAL	Keep it on lakers
LAL	Love this
LAL	Keep it up
LAL	He finally woke up..this is the russ we waited for
	Another world peace
LAL	The story of Lebronto
LAL	Good boy
	She is reliable and you are safe with her
	See you later
	Keep your head up! 👍 Positivity is power!
LAL	Congratulations
LAL	Lakers Win warloss Cry😭😂😂😂😂😂🗑️🗑️🗑️
	Bravo 👏 and the best part is coming 🏀🍀
LAL	Congratulation LAKERS....❤❤❤
LAL	#Lakeshow💜💛🔥🤜🤛🏀
	Malik Freeman
	Brendan Øxley
LAL	#LakeShow 💜💛
SPAM	https://youtu.be/0EHLFZR5oqQ?si=njPCfZhm7u1xIwxC
	Jack El Bamboo
	Michelle Anderson
	Jeremi Sula
LAL	💛💜💛
	Normel Kyth Malazarte
LAL	🏀🏀🏀
	💚💚💚💚💚
	🏀☘️
LAL	😍😍
LAL	🔥🏀
LAL	👍👍👍👍👍
LAL	♥️💜💛♥️💜💛♥️💜💛
LAL	👑👑🔥🔥🏀
LAL	🔥🔥🔥
LAL	🤩🤩🤩🤩🤩🤩🤩
LAL	💛
LAL	💪🙏❤️
LAL	💜💛
LAL	💪💪💪
	...
SPAM	https://fb.watch/rfeZ0HEpQH/?mibextid=Nif5oz
LAL	❤️
LAL	❤️
LAL	💕💕💕
LAL	Good win today my lakers team
	Lebron never did this kind of stats in his entire career.. this man absolutely better than bron, this is just my opinion. No hate just love #Lebron not a Goat nor a king 💪
LAL	LAKERS WIN BABY🏀💜💛👑🐏x👀〰️x⚔️x❄️x🤗yahooo👍👌👏👏👏
LAL	That's great
LAL	One more gimme game for the Lakers against the Wizards, then the NBA refs will go back to the ridiculous foul and free throw discrepencies to make sure the Lakers beat the Cavs, Wolves, and GSW.
	Please like 👍 and follow 🙏🙏🙏 for charity
	THIS IS MY WAY OF HELPING OUT THOSE FACING Challenges This YEAR, I'II SUPPORT SEVEN INDIVIDUALS WITH 5 GRANDS WHO WRITES TO ME USING THE PHRASE
LAL	Thanks D’Angelo Russell For That Outstanding Performance!😃😃😃
	"Hi I'm new with basketball, can someone explain to me what ""clutch"" is in basketball???  Cuz I just don't see that ****."
	My High School could beat them.
LAL	I been on a good winning streaks for 3days in a row now🔥🔥🔥
LAL	Nice win lakershow 👑👑💪
	All star DLO is back 🔥🔥🔥🔥
LAL	le'ts go lakers
LAL	D-Russ is on fire🔥
LAL	Let’s goooooo L.A
LAL	Let's go Lakers 💛
SPAM	https://youtu.be/1nnkIzyCEQU?si=abbpyUjEgy5Qe_An
LAL	Awesome ❤
LAL	very exciting
LAL	D’Lo 😍🥰❤️
	Ring Is come to home
LAL	nice
