TEAM_ABBREVIATION	COMMENT
	Nathaniel White
	Aidan Mckuen
	Michelle Anderson
BOS	#PaytonPritch...👏☘️
	Gray Kaboom
	Holly Starr
	陳昭旭
	林彥杰 Stockton發威了
	😮‍💨😮‍💨
	NotJuan Garcia big boy getting his shine
BOS	🏀👕💚☘️
BOS	💚💚💚
BOS	👍
	𝗔󰍰𝗗󰍰𝗗󰍰  𝗯🩷𝗢🩷𝗦🩷𝗦
BOS	Now how did I know he was a Celtic without reading the blurb? 🤣
BOS	Pritchard is the goat now LeBron scores all of this he's the goat everyone wants be mj but all the have the heart
BOS	He gone end up leaving most likely he’s too good to be on the bench
	One game one game short of 65 wins one game
BOS	Antonio Weeks so what? We won one more game than 63
BOS	Tim Keough nobody has won 65 games in a while so yes it kinda matters because I thought they would
BOS	Antonio Weeks a totally meaningless statistic when you already have the overall number one seed. There is one accomplishment that matters, and we all know what that is
	Tim Keough never said it matters
BOS	Tim Keough was it important that Celtics won 65 games? No. Did I want to see it? Yes do I think they should have gotten it? Yes. This my comment I think they're winning the title regardless. And it will matter when ranking all time teams
BOS	only celtics fans know how good P-Rabbit is… kid scored 92 in a pro am game casually
BOS	Payton is a dog
	"THIS IS MY WAY OF HELPING  OUT THOSE FACING CHALLENGES THIS MONTH, I'II SUPPORT SEVEN INDIVIDUALS WITH 5 GRAND WHO WRITES TO ME USING THE PHRASE ""STRUGGLING”"
BOS	Playoff Pritchard coming soon
	Mitch Fino him
WAS	Paul Bridges against the wizards don’t be fooled he ain’t no Malik Monk
	Payton Pritchard
WAS	Nice game! Splash! 💦💦💦🔥🔥🔥🏀🏀🏀💯
	Who
	Against Washington
SPAM	Le pagaron $30 millones y decian que eran mucho dinero para el bien pago y vale más dinero pronto cuadro regular
	Mac cardona
	😂
	This why I said play him more last year. Glad he stayed. Dudes lethal off bench. Teams gonna be dying to snag him. Hope he sticks around awhile
	Nick Lavoie it was always pritch
SPAM	"I'm Giving out 5 Grand To The First (10) People To Message Me With ""HARD TIME"" Cus"
SPAM	As a HUMANITARIAN I’m willing to take care of the bills &amp; debt of the first 5  person to HMU With the word “GOD DID”
SPAM	Who gives a f ck 🤣
SPAM	Really wish he could’ve snagged that triple double, what a STUD! ☘️☘️
SPAM	"A supportive message for those in our state dealing with tax or bill issues – DM in with  ""GOD DID,"" and the first 14 responders might just find a boost of 5 grands coming their way! PLEASE IGNORE THIS IF YOU HAVE ENOUGH TO FEED AND PAY BILLS Y'ALL STAY BLESSED."
	All fun and games until Jaylen Brown forgets how to dribble the ball using his left hand in Game 7, AGAIN 😩😭💀🤣
BOS	Near Triple Double
	Crypto P &gt; Lebum
SPAM	"""Hey, it's Brain Hoover here! I struck gold with a $70 million win from the lotto spot lottery back in January 2024. I believe in sharing the wealth, especially when there are so many in need. That's why I’m looking to help out 100 families with some f… Wyświetl więcej"
SPAM	Θες ένα καλό εξτραδακι εύκολα και απλά?Μέχρι την Κυριακή,κατεβάζεις την payzy και ΓΙΑ ΚΑΘΕ ΕΝΑΝ ΦΊΛΟ ΠΟΥ ΚΑΛΕΙΣ κερδίζεις 15€ ΑΚΟΠΑ!ΕΥΚΟΛΑ ΚΑΙ ΑΠΛΑ!Τι περιμένεις φίλε μου?Εύκολα 15αρια για να τα ξοδέψεις όπου θες!
SPAM	"I'm voluntarily giving out 5 Grands 🤩 to The first (😎 individuals to Message Me ""FAITH"" cus I know how hard it is out there stay blessed y'all 🦅❤️💯"
	Lol
