TEAM_ABBREVIATION	COMMENT
DAL	Ben Folekene they rested everybody
OKC	I just hope OKC learned from their mistake and won't break the core of the team like they did with KD's team.
	Christin Noëlli Mong this roster probably won't win a Championship, there likely will be adjustments needed. In Presti We Trust.
	Robert Schafer some adjustments but they should keep the core
	Did we play the backups?
DAL	Myron Magee No Kyrie, Luka, PJ, Gafford, Lively, Exum, DJJ, etc.. lol
DAL	Myron Magee yes every single one of them. They rested the starters.
OKC	SGA should be MVP... no all star on his team and they are #1 seed
	Jimmie Floyd Their other starters missed a total of 17 games and J is an All Star.  Compare that to the Mavs whose starters missed closer to 125. Luka better in all categories. SGA was great but Luka was just flat out better
OKC	Paul Bovi We've seen Luka b4.. his name is James Harden. SGA has the youngest team in the league and they are #1 in the West
DAL	Jimmie Floyd Luka is 25 years old. He has gotten better every year. He has better stats than SGA in every offensive category while OKC clearly has better players who actually played unlike the Mavs. Outside of Kyrie, Mavs have next to nothing. Brother thing maybe?
	How hysterical would it be should The Lakers lose their next two games?
OKC	No.1 in the regular season but play off is different...
	okay²x class😅 our lessons for today is about OKC THUNDER😁✌ its about the (Canadian,Australian and the Young Chet😅👍) 1 Round Playoffs Exit Vow😆✌
OKC	Well deserved and congrats to them
DAL	Thank the Mavs for setting their starters and being strategic.
OKC	1st round exit respectfully
OKC	Everyone sleeping on this young squad, but they are well coached,  a lot of fight and really good players.
	Raymond Elliott against the mavs 3rd string? Nahhh. This okc squad is 1st round exit
DAL	The mavs had all their nobodies on the court. Great win for them though.
DAL	Jason Kidd is SOFT. Mavs could have gotten #4 seed if he wasnt so scared.
DAL	Leo Tato ah yes. Dallas could be the fifth seed and play the Clippers. However, they could also go big for the fourth seed and play the... *squints* Clippers. So much to play for.
OKC	Marc Sincich you play for home court advantage. Learn the game.
OKC	I think I speak for all basketball fans when I say I pray they don’t break this young thunder team up like they did they first!!
OKC	Derris Sticko this roster probably won't win a Championship, there likely will be adjustments needed. In Presti We Trust.
	🫡
OKC	Derris Sticko we are in agreement on this, they will keep that core. There is a lot of fan sentiment that any changes are going to be a mistake. This is a process not yet complete.
OKC	Watch OKC get swept or beat by the Lakers to add to the legacy😂
OKC	These guys are so young too. Imagine this core next year.
DAL	In the West, they are avoiding to play the 7th and 8th teams in a 7 game series.
DAL	Literaly the bench warmers against their starting 5🤣
	If GSW win.this will be a big upset
OKC	If Okc comes out of the west, I'm rooting for them. For now, i think their ceiling is 2nd round
	"I'm just here to read all of the,""first round loss, to the Lakers or Warriors,"" comments, 😊."
OKC	I’m telling you playoffs hit different the winner is from 6 seed to 10 seed
	Lakers vs okc 1st round
	Wait for LeBron to send Chet back in injury🤣
	First round exit😂
	1st round exit.
DAL	Kyrie and Luka ain’t play relax
OKC	Highend Chop because they had nothing to gain. OKC clinched the 1 seed.
	Chance Janssen exactly
	Who’s going to be the mvp
	Erick Merioles Jokic
	OKC vs GSW... hopefully...
	played more games than LePeds
	Where's wemby his the alien right 😁
OKC	SGA should be MVP but the media gone rob him
OKC	And they’re still sitting on 47 future 1st round picks. Crazy stuff…
	Reminds me of the Jazz teams of 3-4 years ago when they were the 1 seed, very similar in a lot ways including not getting past the 2nd round. Feel free to come back to this post if you think I’m a 🤡
OKC	No way!!!!okc team this year is packed with talents if no one is injured in this group even the experience team they can compete
OKC	Rookie of the year 💪
OKC	All the play in teams are capable of beating this team to a 7 games series
OKC	Nice okc onway to a first round exit
DAL	A game where the mvp didn't even play
DAL	Mavs got mashed. Did they sit their guys? What happened?
DAL	Chad Austin mavs starting 5 did not play. This game has no bearing for them as they already locked at 5th regardless.
	Michael De Jesus Diwa ok thanks, figured it was something like that
DAL	Kyrie And Luka Couldn’t Have Played
	No bearing game.
OKC	super impressive!
DAL	Mavs choice to be lost😅
	😂😂😂pag gsw or lakers makalaban nyan... 😂😂😂
DAL	The Mavs dominated them at full strength. These kids aren’t a threat🤣
	Lakers in 5
OKC	Chet 4 Roy
OKC	Congratulations Thunder team and fans on the victory
	I think It’s time for Jimmy Butler to have his early vacation this time
	All this to not even win a series lol nuggets getting that back 2 back champs
	Lakers in 5
OKC	If the lakers dont sweep the thunder, i cant wait for the mavs to do it in the second round after shai gets more mvp votes than luka
	Warriors in 5
OKC	Let’s go boys!!!!!!
	Thank Jebus the LeFlop era is finally coming to an end. He can stack all the stats he wants and pay for his underachieving children to make an NBA roster, but it's time for a new generation to take the game to the next level. Hopefully he'll slip off into a peaceful retirement and leave the game alone altogether when his son(s) flop. 🙏🏻
OKC	Haden Thompson the rebuild has done us
	Denver running it back
	Boston is 64-18
	Okc vs GS, Kings, LA, or Pelicans ??
OKC	This dude can’t even get 15 points
OKC	Well deserved 👏🏽
OKC	13 pts! 🙌🏽 ☺️
	Golden state taking the series in 5
	Warriors in 5
OKC	Ock number 1 seed to first round exit wahahaha🤣🤣🤣
OKC	Very impressive!!
OKC	Shai but Chet on the cover 🤔
	Ahay luoy man Dallas 😢cge lng 1st round malng na thunder 😈😈😈
OKC	and they're the one to go
	Yawa gd thunder ND man kmu japon mag champion 😈😈😈😈 luoy man Dallas 😢😢
	Baby Kramer ballin!
OKC	Congrats! Bo knows
	Don’t they also have a thousand draft picks coming up in the next few years?😅
OKC	Cute stats for tonight chet 😆
	Are** not is
	Still need to go thru Denver.  🤷‍♂️
OKC	First round exit
OKC	They cover? Lol
DAL	Hey Luca, what's cooking?
	Wemby still roty thou (sorry not sorry)
	“is”?
	Should be thankful to Spurs for dethroning the #1 seed Nuggets 😁😁
	"Nice of Dallas to ""try"""
	The winner of the 4vs5 match up in the west will be in the WCF
	♥ Go Dallas, You Can Win ♥
	Jorge Sandoval
	Luis Serrano hoy jugó la banca de la banca jajaja
	Rodrigo Carrillo
DAL	🙄
	Ace Trace
	Andrew Curtin
	💪🏽
	Jigz Ortega
	Marv's D. Marsean nangulat ang mga young guns
OKC	🔥
DAL	😜
	Jake E. Ramirez Mendez Walter Seda
DAL	💙🤍👌
	👀
	Jang Wong Dieng Spence Gee 🤝🤝
	😁😁😁😁
	Jeremy Tuttle
	❤️❤️❤️
OKC	We’re also the youngest team in NBA history to end the season with 57 total wins 😤💪🏽⚡️
	Dallas Mavericks Vs Oklahoma City Thunder
OKC	Idk why but I’m feeling a first round exit. Seems sorta flukey.
OKC	13 pts that's cute
	SGA is MVP
OKC	That’s 🔥 OKC!
	The real ROTY
	Only crush by denver
OKC	Wow...they earned it.....
	First round exit.
	😂
DAL	Luka kyrie want them clippers ♟️
OKC	First round exit
	Gene Trujillo yea not to afraid of them they have a fight on there of the kings or warriors
	Chet Holmgren
	intro boys
	ROTY🤣
SPAM	THUNDER FANS!!! JOIN OUR NBA GROUP AND REPRESENT THE #1 SEED IN THE WESTERN CONFERENCE THIS POSTSEASON ⚡️...https://m.facebook.com/groups/1154488374590016/?ref=share&amp;mibextid=NSMWBT
