TEAM_ABBREVIATION	COMMENT
	Glad I didn't spend 200 on a ticket
	Thats a 90s score.
	hangang 33rd qrter lang yata sila hahahah
	di maagsshoot.. haha.. malaki pusta nya sa under 200 hhaaha
	😆
	Leonardo Class placar raro
	"Imma do this once sending 5 grand to the first ""7"" People to hmu with ""TOUGH TIME"" Cus i feel some people Going Through"
	Congratulations to the 1974 sixers
	They only play 3 quarters due to rain???
	🥱
	Bailey Laursen
NYK	I’m a warrior’s fan but this game was rigged up because he kicked Donte in his face and there was a no call on that like really these referees don’t need no job because they don’t do right
SPAM	Hi there I’m Nalisha from @massagesbygodesstouch 😌,kindly do well to contact us whenever you need a nice relaxing massage  and I promise you won’t regret it ❤️.
	Now THIS score is more like it!!!
	Ahhh a good ol 90s game 🤣😬
	Insane
	Nice defensive game.  🙂
	Sloppy game
	Tinumal ahahahaha
	🗑️ game
	🏀 🧱🧱🧱
PHI	I like Oubre. He got game. Shorty said he looks crazy. 😂😂
	😂😂
SPAM	‼️Im telling yall , Straight betting is really where it’s at. Deposited $50 yesterday and I’m up +$450. We are on an 11-0 run yesterday and this morning in the group chat. If you want to join inbox @Daddyrisky1. for details. It is a paid chat . He’s on fire right now 🔥‼️
PHI	Oh wow 18 points !
	Wtf??
	nice
	No blood no foul
	Gaylord Rolland ils ont oublié de jouer un quart temps je crois
	🧱🧱🧱🧱🧱🧱🧱
	Pang UAAP score
	As a millionaire who is living his best life.
	Pang PBA yung talaan hahaha d! Manlang umabot sa 80 😅
	Grave naman Yan ,, 😂 wla yata aabot sa 100😂 grave defense
	NBL?
	NBA 2023-2024 
	hahahahahh pang SK na laro tong score ah hahahaha
NYK	Knicks is trash
PHI	Kelly scored a quarter of the team points
	I’m paying 5 GRANDS to the first 5 people to DM me “GOD DID” stay blessed y’all.
	Jogo ridículo.
	Nice defense 😄
	90s era scoring
	Hindi man lang umabot ng 20points per quarter. Grbi namang dipinsa yan
NYK	New York Frauds
	Both teams shot under 40 percent this was just terrible shooting on both sides
	That's a weird final score when is the last time it's been that low?
SPAM	"""Dive into the world of modern dating with 'Alpha Male Strategies: Empowering Men with Dating Tactics in the Era of Social Media.' This insightful guide offers actionable strategies for navigating the complexities of relationships, empowering men to em… Wyświetl więcej"
SPAM	"Things are kinda tough at especially this time of the year so I'm gifting 5 grands to the first 10 people to message me with ""TOUGH"" let's spread love and end inhumanity ❤️"
	No mames que paso jugaron solo 3 cuartos.
SPAM	比國中生還不如，最高殿堂籃球賽，畜生
SPAM	"Unlock the secrets of authentic alpha living with 'The Ultimate Guide to Alpha Male.' Master confidence, allure, and mindfulness in this transformative guide."""
SPAM	"Yoo team.... it's about that bread time y'all, Blessing overflow 😇💸(5) BANDS to 6 lucky person tonight...Hit me up ""INTERESTED"" 💰📈"
	Defense oriented game
